Emotions,Path
surprise,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_puff_ps.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_puff_sad.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_rag_angry.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_rag_disgust.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_rag_fear.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_rag_happy.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_rag_neutral.wav
surprise,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_rag_ps.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_rag_sad.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_raid_angry.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_raid_disgust.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_raid_fear.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_raid_happy.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_raid_neutral.wav
surprise,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_raid_ps.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_raid_sad.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_rain_angry.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_rain_disgust.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_rain_fear.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_rain_happy.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_rain_neutral.wav
surprise,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_rain_ps.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_rain_sad.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_raise_angry.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_raise_disgust.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_raise_fear.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_raise_happy.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_raise_neutral.wav
surprise,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_raise_ps.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_raise_sad.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_rat_angry.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_rat_disgust.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_rat_fear.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_rat_happy.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_rat_neutral.wav
surprise,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_rat_ps.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_rat_sad.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_reach_angry.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_reach_disgust.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_reach_fear.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_reach_happy.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_reach_neutral.wav
surprise,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_reach_ps.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_reach_sad.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_read_angry.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_read_disgust.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_read_fear.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_read_happy.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_read_neutral.wav
surprise,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_read_ps.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_read_sad.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_red_angry.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_red_disgust.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_red_fear.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_red_happy.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_red_neutral.wav
surprise,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_red_ps.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_red_sad.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_ring_angry.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_ring_disgust.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_ring_fear.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_ring_happy.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_ring_neutral.wav
surprise,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_ring_ps.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_ring_sad.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_ripe_angry.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_ripe_disgust.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_ripe_fear.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_ripe_happy.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_ripe_neutral.wav
surprise,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_ripe_ps.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_ripe_sad.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_road_angry.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_road_disgust.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_road_fear.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_road_happy.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_road_neutral.wav
surprise,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_road_ps.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_road_sad.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_room_angry.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_room_disgust.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_room_fear.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_room_happy.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_room_neutral.wav
surprise,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_room_ps.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_room_sad.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_rose_angry.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_rose_disgust.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_rose_fear.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_rose_happy.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_rose_neutral.wav
surprise,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_rose_ps.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_rose_sad.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_rot_angry.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_rot_disgust.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_rot_fear.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_rot_happy.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_rot_neutral.wav
surprise,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_rot_ps.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_rot_sad.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_rough_angry.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_rough_disgust.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_rough_fear.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_rough_happy.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_rough_neutral.wav
surprise,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_rough_ps.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_rough_sad.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_rush_angry.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_rush_disgust.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_rush_fear.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_rush_happy.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_rush_neutral.wav
surprise,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_rush_ps.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_rush_sad.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_said_angry.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_said_disgust.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_said_fear.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_said_happy.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_said_neutral.wav
surprise,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_said_ps.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_said_sad.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_sail_angry.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_sail_disgust.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_sail_fear.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_sail_happy.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_sail_neutral.wav
surprise,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_sail_ps.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_sail_sad.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_search_angry.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_search_disgust.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_search_fear.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_search_happy.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_search_neutral.wav
surprise,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_search_ps.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_search_sad.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_seize_angry.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_seize_disgust.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_seize_fear.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_seize_happy.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_seize_neutral.wav
surprise,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_seize_ps.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_seize_sad.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_sell_angry.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_sell_disgust.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_sell_fear.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_sell_happy.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_sell_neutral.wav
surprise,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_sell_ps.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_sell_sad.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_shack_angry.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_shack_disgust.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_shack_fear.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_shack_happy.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_shack_neutral.wav
surprise,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_shack_ps.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_shack_sad.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_shall_angry.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_shall_disgust.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_shall_fear.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_shall_happy.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_shall_neutral.wav
surprise,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_shall_ps.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_shall_sad.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_shawl_angry.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_shawl_disgust.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_shawl_fear.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_shawl_happy.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_shawl_neutral.wav
surprise,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_shawl_ps.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_shawl_sad.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_sheep_angry.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_sheep_disgust.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_sheep_fear.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_sheep_happy.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_sheep_neutral.wav
surprise,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_sheep_ps.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_sheep_sad.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_shirt_angry.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_shirt_disgust.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_shirt_fear.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_shirt_happy.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_shirt_neutral.wav
surprise,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_shirt_ps.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_shirt_sad.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_should_angry.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_should_disgust.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_should_fear.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_should_happy.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_should_neutral.wav
surprise,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_should_ps.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_should_sad.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_shout_angry.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_shout_disgust.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_shout_fear.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_shout_happy.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_shout_neutral.wav
surprise,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_shout_ps.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_shout_sad.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_size_angry.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_size_disgust.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_size_fear.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_size_happy.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_size_neutral.wav
surprise,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_size_ps.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_size_sad.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_soap_angry.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_soap_disgust.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_soap_fear.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\TESS//OAF_soap_happy.wav
